Date	TimeOfDay	Type	SubType	Distance	DistanceUnit	Duration	Weight	WeightUnit	RestHR	AvgHR	MaxHR	Sleep	Calories	Quality	Effort	Weather	Temperature	TempUnit	Notes	Course	CourseSurface	CourseNotes	ShoeMake	ShoeModel	Size	System	ShoeSerial	ShoePrice	OverallPlace	FieldSize	GroupMinAge	GroupMaxAge	GroupPlace	GroupSize	GenderPlace	GenderSize	
2013-08-25	18:47	Run	Tempo	18.00	Kilometer	1:15:35.77	67.0	kg								Sunny				Cramond			ASICS	GT-1000	11.00	UK										
2013-08-26		Weights	0	0.00	Meter	0:0:00	67.0	kg																												
2013-08-26		Run	Easy	10.00	Kilometer	0:0:00	67.0	kg												Work-home via wol	Asphalt,Concrete		ASICS	GT-1000	11.00	UK										
2013-08-27	17:30	Run	Long	26.30	Kilometer	2:13:26.48	67.0	kg												Cockenzie & back			ASICS	GT-1000	11.00	UK	#2	60.00								
2013-08-28		Run	Default	7.00	Kilometer	0:31:00	67.0	kg												Treadmill	Treadmill		ASICS	GT-1000	11.00	UK										
2013-08-28		Weights	0	0.00	Meter	0:0:00	67.0	kg																												
2013-08-28	12:10	Run	Default	2.00	Kilometer	0:0:00	67.0	kg												Treadmill	Treadmill		ASICS	GT-1000	11.00	UK										
2013-08-29	6:15	Run	Default	10.73	Kilometer	0:57:24.84	67.0	kg												Cramond			ASICS	GT-1000	11.00	UK	#2	60.00								
2013-08-30		Weights	0	0.00	Meter	0:0:00	67.0	kg																												
2013-08-30		Run	Default	5.00	Kilometer	0:0:00														Treadmill	Treadmill		ASICS	GT-1000	11.00	UK										
2013-08-31		Bike	Default	8.00	Kilometer	0:0:00	67.0	kg												Cramond																
2013-08-31		Walk	Default	8.00	Kilometer	0:0:00	67.0	kg											Puncture!!	Cramond-home																
2013-08-31	9:33	Run	Race	5.00	Kilometer	0:17:47.12	67.0	kg												Silverknowes ParkRun 5k			New Balance	901	10.50	UK			7							
2013-09-01	12:00	Run	Long	41.32	Kilometer	4:15:47.45	67.0	kg												Uphall-thieves road-West Linton-Monks Road-Balerno			adidas	Adizero XT	11.00	UK		80.00								
2013-09-02		Run	Default	2.00	Kilometer	0:0:00														Treadmill	Treadmill		ASICS	GT-1000	11.00	UK										
2013-09-02		Badminton	Default	0.00	Kilometer	0:0:00	67.0	kg																												
2013-09-02		Weights	0	0.00	Meter	0:0:00	67.0	kg																												
2013-09-02		Run	Easy	5.50	Kilometer	0:0:00	67.0	kg												Work-meadowbank-home	Asphalt		ASICS	GT-1000	11.00	UK										
2013-09-03		Run	Easy	19.50	Kilometer	0:0:00	67.0	kg												Work-Musselburgh-Home	Asphalt,Concrete		ASICS	GT-1000	11.00	UK	#2	60.00								
2013-09-04		Weights	0	0.00	Meter	0:0:00	67.0	kg																												
2013-09-04	18:21	Run	Default	9.27	Kilometer	0:46:34.80	67.0	kg															ASICS	GT-1000	11.00	UK	#2	60.00								
2013-09-05		Run	Tempo	13.00	Kilometer	0:53:27	67.0	kg												Home via portabello prom	Asphalt,Concrete	Work - end of promenade - home	ASICS	GT-1000	11.00	UK										
2013-09-06		Weights	0	0.00	Meter	0:0:00	67.0	kg																												
2013-09-06		Run	Default	2.00	Kilometer	0:0:00	67.0	kg												Treadmill	Treadmill		ASICS	GT-1000	11.00	UK	#2	60.00								
2013-09-07	8:45	Run	Default	7.34	Kilometer	0:36:25.70	67.0	kg												Cramond			ASICS	GT-1000	11.00	UK	#2	60.00								
2013-09-07	9:33	Run	Race	5.00	Kilometer	0:17:43.97	67.0	kg												Silverknowes ParkRun 5k			ASICS	GT-1000	11.00	UK	#2	60.00								
2013-09-07	9:58	Run	Easy	7.30	Kilometer	0:38:34.79	67.0	kg												Cramond-home			ASICS	GT-1000	11.00	UK	#2	60.00								
2013-09-08	14:47	Run	Long	37.48	Kilometer	2:54:51.92	67.0	kg								PartlyCloudy				Penicuik-Musselburgh-Edinburgh			ASICS	GT-1000	11.00	UK	#2	60.00								
2013-09-09		Run	Default	2.00	Kilometer	0:0:00	67.0	kg												Treadmill	Treadmill		ASICS	GT-1000	11.00	UK										
2013-09-09		Badminton	Default	0.00	Kilometer	0:0:00	67.0	kg																												
2013-09-09		Weights	0	0.00	Meter	0:0:00	67.0	kg																												
2013-09-09		Run	Default	5.50	Kilometer	0:0:00	67.0	kg												Work-meadowbank-home	Asphalt		ASICS	GT-1000	11.00	UK										
2013-09-10	17:18	Run	Default	19.50	Kilometer	1:37:04.99	67.0	kg															ASICS	GT-1000	11.00	UK	#2	60.00								
2013-09-11		Weights	0	0.00	Meter	0:0:00	67.0	kg																												
2013-09-11		Run	Default	9.60	Kilometer	0:0:00														Home via portabello	Asphalt		ASICS	GT-1000	11.00	UK										
2013-09-11		Run	Default	2.00	Kilometer	0:0:00														Treadmill	Treadmill		ASICS	GT-1000	11.00	UK										
2013-09-12	19:10	Run	Tempo	19.50	Kilometer	0:0:00	67.0	kg											tempo pace from portobello-last crossing before turning right around to OT	Gayfield Sq-Musselburgh bridge-home	Asphalt		ASICS	GT-1000	11.00	UK	#2	60.00								
2013-09-13	6:14	Run	Default	12.00	Kilometer	1:00:53.10	67.0	kg												Cramond			ASICS	GT-1000	11.00	UK	#2	60.00								
2013-09-14	6:37	Run	Default	8.81	Kilometer	0:47:33.19	67.0	kg															New Balance	901	10.50	UK										
2013-09-15	6:48	Run	Default	10.97	Kilometer	0:59:29.02	67.0	kg															New Balance	901	10.50	UK										
2013-09-16		Run	Default	5.50	Kilometer	0:0:00	67.0	kg												Work-meadowbank-home	Asphalt		ASICS	GT-1000	11.00	UK										
2013-09-16		Run	Default	2.00	Kilometer	0:0:00	67.0	kg												Treadmill	Treadmill		ASICS	GT-1000	11.00	UK										
2013-09-16		Badminton	Default	0.00	Kilometer	0:0:00	67.0																													
2013-09-16		Weights	0	0.00	Meter	0:0:00	67.0	kg																												
2013-09-17	17:25	Run	Long	31.58	Kilometer	2:30:11.98	67.0	kg								Sunny				Cockenzie & back			ASICS	GT-1000	11.00	UK	#2	60.00								
2013-09-18		Run	Easy	2.00	Kilometer	0:0:00	67.0	kg												Treadmill	Treadmill		ASICS	GT-1000	11.00	UK										
2013-09-18		Weights	0	0.00	Meter	0:0:00	67.0	kg																												
2013-09-18		Run	Easy	9.60	Kilometer	0:0:00	67.0	kg												Home via portabello	Asphalt		ASICS	GT-1000	11.00	UK										
2013-09-19	17:15	Run	Easy	19.50	Kilometer	0:0:00	67.0	kg												Gayfield Sq-Musselburgh bridge-home	Asphalt		ASICS	GT-1000	11.00	UK	#2	60.00								
2013-09-20		Weights	0	0.00	Meter	0:0:00	67.0	kg																												
2013-09-20	12:15	Run	Default	2.00	Kilometer	0:0:00	67.0	kg												Treadmill	Treadmill		ASICS	GT-1000	11.00	UK										
2013-09-20	17:15	Run	Default	9.60	Kilometer	0:0:00	67.0	kg												Home via portabello	Asphalt		ASICS	GT-1000	11.00	UK										
2013-09-21	7:27	Run	Easy	8.00	Kilometer	0:41:03.04	67.0	kg												Cramond			ASICS	GT-1000	11.00	UK										
2013-09-22	8:26	Run	Easy	4.49	Kilometer	0:23:35.34	67.0	kg												warmup etc.			New Balance	901	10.50	UK										
2013-09-22	9:59	Run	Race	10.00	Kilometer	0:36:48.97	67.0	kg												Scottish Gas 10k	Asphalt		New Balance	901	10.50	UK										
2013-09-22	10:47	Run	Easy	4.04	Kilometer	0:22:13.67	67.0	kg												warmup etc.			New Balance	901	10.50	UK										
2013-09-23		Run	Easy	9.60	Kilometer	0:0:00														Home via portabello	Asphalt		ASICS	GT-1000	11.00	UK	#2	60.00								
2013-09-23		Weights	0	0.00	Meter	0:0:00	67.0	kg																												
2013-09-23		Run	Easy	2.00	Kilometer	0:0:00	67.0	kg												Treadmill	Treadmill		ASICS	GT-1000	11.00	UK	#2	60.00								
2013-09-24		Run	Easy	16.60	Kilometer	0:0:00	67.0	kg												Work-Musselburgh-Home	Asphalt,Concrete		ASICS	GT-1000	11.00	UK										
2013-09-25		Run	Easy	4.80	Kilometer	0:0:00	67.0	kg											#ugh	Work-home via wol	Asphalt,Concrete		ASICS	GT-1000	11.00	UK										
2013-09-25		Weights	0	0.00	Meter	0:0:00	67.0	kg																												
2013-09-25		Run	Default	2.00	Kilometer	0:0:00	67.0	kg												Treadmill	Treadmill		ASICS	GT-1000	11.00	UK										
2013-09-26	18:06	Run	Default	19.59	Kilometer	1:38:54.54	67.0	kg																												
2013-09-27		Run	Default	2.00	Kilometer	0:0:00	67.0	kg												Treadmill	Treadmill		ASICS	GT-1000	11.00	UK										
2013-09-27		Run	Default	9.60	Kilometer	0:0:00	66.0	kg												Home via portabello	Asphalt		ASICS	GT-1000	11.00	UK										
2013-09-27		Weights	0	0.00	Meter	0:0:00	67.0	kg																												
2013-09-28	17:34	Run	Default	9.86	Kilometer	0:43:06.69	67.0	kg												Cramond																
2013-09-29	16:35	Run	Long	30.00	Kilometer	2:25:52.97	67.0	kg												Cramond			ASICS	GT-1000	11.00	UK	#2	60.00								
2013-09-30		Run	Default	6.00	Kilometer	0:29:00	67.0	kg												Treadmill	Treadmill		ASICS	GT-1000	11.00	UK										
2013-09-30		Weights	0				67.0	kg																												
2013-10-01		Run	Default	9.60	Kilometer	0:0:00	67.0	kg												Home via portabello	Asphalt		ASICS	GT-1000	11.00	UK										
2013-10-02		Run	Easy	2.00	Kilometer	0:0:00	67.0	kg												Treadmill	Treadmill		ASICS	GT-1000	11.00	UK										
2013-10-02		Weights	0	0.00	Meter	0:0:00	67.0	kg																												
2013-10-02		Run	Easy	4.80	Kilometer	0:0:00	67.0	kg												Work-home via wol	Asphalt,Concrete		ASICS	GT-1000	11.00	UK										
2013-10-03	18:25	Run	Tempo	9.27	Kilometer	0:42:55.17	67.0	kg												Home via portabello	Asphalt		New Balance	901	10.50	UK										
2013-10-04		Run	Easy	2.00	Kilometer	0:0:00														Treadmill	Treadmill		ASICS	GT-1000	11.00	UK										
2013-10-04		Weights	0				67.0	kg											easy/upper																	
2013-10-04		Run	Easy	4.80	Kilometer	0:0:00	67.0	kg												Work-home via wol	Asphalt,Concrete		ASICS	GT-1000	11.00	UK										
2013-10-05	9:32	Run	Tempo	5.00	Kilometer	0:20:06.67	67.0	kg												Silverknowes ParkRun 5k			ASICS	GT-1000	11.00	UK										
2013-10-05	9:56	Run	Easy	2.00	Kilometer	0:0:00	67.0	kg												warmup etc.			ASICS	GT-1000	11.00	UK										
2013-10-06	16:03	Run	Long	16.25	Kilometer	1:20:30.61	67.0	kg												Cramond			ASICS	GT-1000	11.00	UK										
2013-10-07		Run	Default	6.00	Kilometer	0:0:00	67.0	kg												Treadmill	Treadmill		ASICS	GT-1000	11.00	UK										
2013-10-07		Weights	0	0.00	Meter	0:0:00	67.0	kg																												
2013-10-08		Run	Easy	4.80	Kilometer	0:0:00														Work-home via wol	Asphalt,Concrete		ASICS	GT-1000	11.00	UK										
2013-10-09		Run	Default	2.00	Kilometer	0:0:00	67.0	kg												Treadmill	Treadmill		ASICS	GT-1000	11.00	UK										
2013-10-09		Run	Easy	4.80	Kilometer	0:0:00	67.0	kg												Work-home via wol	Asphalt,Concrete		ASICS	GT-1000	11.00	UK	#2	60.00								
2013-10-09		Weights	0	0.00	Meter	0:0:00	67.0	kg																												
2013-10-10		Run	Easy	4.80	Kilometer	0:0:00														Work-home via wol	Asphalt,Concrete		ASICS	GT-1000	11.00	UK										
2013-10-11	6:36	Run	Default	2.97	Kilometer	0:14:39.22	67.0	kg															ASICS	GT-1000	11.00	UK										
2013-10-12	7:12	Run	Easy	2.02	Kilometer	0:11:07.24	67.0	kg															ASICS	GT-1000	11.00	UK	#2	60.00								
2013-10-13	10:31	Run	Race	42.20	Kilometer	2:56:50	67.0	kg												Cologne Marathon			ASICS	GT-1000	11.00	UK	#2	60.00								
2013-10-14	17:18	Run	Easy	8.66	Kilometer	0:48:21.30	67.0	kg												Cologne			ASICS	GT-1000	11.00	UK	#2	60.00								
2013-10-15	6:02	Run	Default	5.00	Kilometer	0:28:43.59	67.0	kg												Cologne			ASICS	GT-1000	11.00	UK	#2	60.00								
2013-10-16		Run	Default	4.80	Kilometer	0:0:00														Work-home via wol	Asphalt,Concrete		ASICS	GT-1000	11.00	UK										
2013-10-16		Run	Default	2.00	Kilometer	0:0:00														Treadmill	Treadmill		ASICS	GT-1000	11.00	UK										
2013-10-16		Weights	0	0.00	Meter	0:0:00	67.0	kg																												
2013-10-17		Run	Default	9.60	Kilometer	0:0:00														Home via portabello	Asphalt		ASICS	GT-1000	11.00	UK	#2	60.00								
2013-10-18		Run	Default	2.00	Kilometer	0:0:00														Treadmill	Treadmill		ASICS	GT-1000	11.00	UK										
2013-10-18		Weights	0	0.00	Meter	0:0:00	67.0	kg																												
2013-10-19		Bike	Default	19.20	Kilometer	0:0:00	67.0	kg											Out via promenade, back via cramond rd & cycle paths	Cramond																
2013-10-19	23:08	Run	Default	10.03	Kilometer	0:49:09.22	67.0	kg												Cramond			ASICS	GT-1000	11.00	UK	#2	60.00								
2013-10-20	15:59	Run	Long	27.62	Kilometer	2:26:04.17	67.0	kg												Water of leith			ASICS	GT-1000	11.00	UK	#2	60.00								
2013-10-21		Badminton	Default	0.00	Kilometer	0:0:00	67.0	kg																												
2013-10-21		Weights	0	0.00	Meter	0:0:00	67.0	kg																												
2013-10-21		Run	Easy	5.50	Kilometer	0:0:00	67.0	kg												Work-meadowbank-home	Asphalt		ASICS	GT-1000	11.00	UK										
2013-10-21		Run	Default	2.00	Kilometer	0:0:00	67.0	kg												Treadmill	Treadmill		ASICS	GT-1000	11.00	UK										
2013-10-22	17:53	Run	Default	19.57	Kilometer	1:40:01.77	67.0	kg												Gayfield Sq-Musselburgh bridge-home	Asphalt		ASICS	GT-1000	11.00	UK	#2	60.00								
2013-10-23		Run	Default	8.00	Kilometer	0:0:00	67.0	kg											2+6, decent pace for some of rest (13-15)	Treadmill	Treadmill		ASICS	GT-1000	11.00	UK										
2013-10-23		Weights	0	0.00	Meter	0:0:00	67.0	kg																												
2013-10-24		Run	Default	8.00	Kilometer	0:0:00													gym-home-gym at lunchtime, not quite normal wol route, picking up stuff	Work-home via wol	Asphalt,Concrete		ASICS	GT-1000	11.00	UK										
2013-10-25		Run	Default	2.00	Kilometer	0:0:00														Treadmill	Treadmill		ASICS	GT-1000	11.00	UK	#2	60.00								
2013-10-25		Run	Easy	9.60	Kilometer	0:0:00													post pub (1pt)	Home via portabello	Asphalt		ASICS	GT-1000	11.00	UK	#2	60.00								
2013-10-26	19:08	Run	Tempo	8.03	Kilometer	0:30:46.92	67.0	kg												Cramond			ASICS	GT-1000	11.00	UK										
2013-10-28		Weights	0	0.00	Meter	0:0:00	67.0	kg																												
2013-10-28		Run	Default	2.00	Kilometer	0:0:00														Treadmill	Treadmill		ASICS	GT-1000	11.00	UK										
2013-10-28	18:36	Run	Default	9.99	Kilometer	0:51:42.07	67.0	kg															ASICS	GT-1000	11.00	UK	#2	60.00								
2013-10-30		Weights	0	0.00	Meter	0:0:00	67.0	kg																												
2013-10-30		Run	Default	2.00	Kilometer	0:0:00	67.0	kg												Treadmill	Treadmill		ASICS	GT-1000	11.00	UK										
2013-10-31		Run	Default	8.30	Kilometer	0:0:00														Lunchtime Arthur's seat loop	Asphalt		ASICS	GT-1000	11.00	UK										
2013-11-02		Run	Race	5.00	Kilometer	0:17:32														Silverknowes ParkRun 5k			New Balance	901	10.50	UK										
2013-11-03	8:01	Run	Race	97.51	Kilometer	11:21:00	67.0	kg								Sunny,Rain,Windy	5	C		White Rose Ultra			ASICS	GT-1000	11.00	UK	#2	60.00								
2013-11-07		Weights	0	0.00	Meter	0:0:00	67.0	kg																												
2013-11-07		Run	Easy	2.00	Kilometer	0:0:00														Treadmill	Treadmill		ASICS	GT-1000	11.00	UK										
2013-11-09		Run	Easy	1.80	Kilometer	0:0:00	67.0	kg												warmup etc.			New Balance	901	10.50	UK										
2013-11-09		Run	Race	5.00	Kilometer	0:18:35	67.0	kg												Silverknowes ParkRun 5k			New Balance	901	10.50	UK										
2013-11-10		Walk	Default	25.00	Kilometer	0:0:00	67.0	kg												Water of leith																
2013-11-11		Run	Default	10.00	Kilometer	0:0:00	67.0	kg												Work-home via wol	Asphalt,Concrete		ASICS	GT-1000	11.00	UK										
2013-11-11		Bike	Default	18.60	Kilometer	0:0:00	67.0	kg												Cramond																
2013-11-11		Weights	0	0.00	Meter	0:0:00	67.0	kg																												
2013-11-16	8:42	Run	Default	8.40	Kilometer	0:41:00.49	67.0	kg															ASICS	GT-1000	11.00	UK										
2013-11-16	9:31	Run	Race	5.00	Kilometer	0:18:35	67.0	kg												Silverknowes ParkRun 5k			ASICS	GT-1000	11.00	UK			12	455						
2013-11-16	9:57	Run	Easy	7.35	Kilometer	0:39:58.81	67.0	kg															ASICS	GT-1000	11.00	UK										
2013-11-17		Run	Default	10.80	Kilometer	0:0:00														Home-gym-home (wol)	Asphalt		New Balance	901	10.50	UK										
2013-11-17		Weights	0	0.00	Meter	0:0:00	67.0	kg																												
2013-11-18		Run	Default	7.00	Kilometer	0:0:00														Meadowbank-home	Asphalt,Concrete		New Balance	901	10.50	UK										
2013-11-18		Badminton	Default	0.00	Kilometer	0:0:00	67.0	kg																												
2013-11-18	12:08	Run	Default	8.00	Kilometer	0:37:14.50	67.0	kg								Windy				Cramond			New Balance	901	10.50	UK										
2013-11-19		Run	Default	10.80	Kilometer	0:0:00	67.0	kg												Home-gym-home (wol)	Asphalt		New Balance	901	10.50	UK										
2013-11-19		Weights	0	0.00	Meter	0:0:00	67.0	kg																												
2013-11-20	12:11	Run	Default	7.99	Kilometer	0:37:21.90	67.0	kg												Cramond			ASICS	GT-1000	11.00	UK	#2	60.00								
2013-11-21		Run	Default	10.80	Kilometer	0:0:00	67.0	kg												Home-gym-home (wol)	Asphalt		New Balance	901	10.50	UK										
2013-11-21		Weights	0	0.00	Meter	0:0:00	67.0	kg																												
2013-11-22	17:16	Run	Default	9.81	Kilometer	0:46:25.04	67.0	kg															ASICS	GT-1000	11.00	UK	#2	60.00								
2013-11-23	8:43	Run	Default	7.49	Kilometer	0:35:14	67.0	kg												Cramond			New Balance	901	10.50	UK										
2013-11-23	9:30	Run	Race	5.00	Kilometer	0:17:59.61	67.0	kg												Silverknowes ParkRun 5k			New Balance	901	10.50	UK										
2013-11-23	9:54	Run	Default	7.44	Kilometer	0:37:43.45	67.0	kg												Cramond-home			New Balance	901	10.50	UK										
2013-11-25		Run	Default	7.00	Kilometer	0:0:00														Meadowbank-home	Asphalt,Concrete		New Balance	901	10.50	UK										
2013-11-25		Badminton	Default	0.00	Kilometer	0:0:00	67.0	kg																												
2013-11-26		Weights	0	0.00	Meter	0:0:00	67.0	kg																												
2013-11-26		Run	Default	9.60	Kilometer	0:0:00	67.0	kg												Home via portabello	Asphalt		adidas	adizero adios 2	11.00	UK		85.00								
2013-11-26		Run	Default	1.20	Kilometer	0:0:00														office-gym			adidas	adizero adios 2	11.00	UK		85.00								
2013-11-28	7:37	Run	Default	11.95	Kilometer	0:58:04.72	67.0	kg															ASICS	GT-1000	11.00	UK	#2	60.00								
2013-11-30	8:47	Run	Default	7.46	Kilometer	0:34:29.87	67.0	kg																												
2013-11-30	9:33	Run	Race	5.00	Kilometer	0:17:56.03	67.0	kg												Silverknowes ParkRun 5k																
2013-11-30	9:57	Run	Default	7.34	Kilometer	0:34:55.59	67.0	kg																												
2013-12-02		Bike	Default	9.70	Kilometer	0:0:00	67.0	kg												Bike Home-Work x2																
2013-12-02	7:20	Run	Default	10.09	Kilometer	0:51:11																	ASICS	GT-1000	11.00	UK	#2	60.00								
2013-12-03		Bike	Default	9.70	Kilometer	0:0:00	67.0	kg												Bike Home-Work x2																
2013-12-04		Bike	Default	9.70	Kilometer	0:0:00	67.0	kg												Bike Home-Work x2																
2013-12-05		Bike	Default	9.70	Kilometer	0:0:00	67.0	kg												Bike Home-Work x2																
2013-12-06		Bike	Default	9.70	Kilometer	0:0:00	67.0	kg												Bike Home-Work x2																
2013-12-06	12:38	Run	Default	10.22	Kilometer	0:45:49														Corstorphine hill			New Balance	901	10.50	UK										
2013-12-07	8:47	Run	Easy	7.47	Kilometer	0:33:52.14	67.0	kg															adidas	adizero adios 2	11.00	UK		85.00								
2013-12-07	9:32	Run	Race	5.00	Kilometer	0:17:16	67.0	kg												Silverknowes ParkRun 5k			adidas	adizero adios 2	11.00	UK		85.00								
2013-12-07	9:52	Run	Default	7.39	Kilometer	0:36:15.79	67.0	kg															adidas	adizero adios 2	11.00	UK		85.00								
2013-12-08	14:47	Run	Long	32.72	Kilometer	3:13:14.88	67.0	kg												Water of leith			ASICS	GT-1000	11.00	UK	#2	60.00								
2013-12-09		Run	Default	2.40	Kilometer	0:0:00														office-gym			ASICS	GT-1000	11.00	UK										
